subject,image,size,shape,bill length,bill shape,tail shape,wing shape,head pattern,breast pattern,back pattern,tail pattern,belly pattern,wing pattern,primary color,wing color,upperparts color,underparts color,upper tail color,back color,breast color,throat color,eye color,forehead color,under tail color,nape color,belly color,leg color,bill color,crown color
oa1rkfyowzyrn0l,106.Horned_Puffin/Horned_Puffin_0065_100625.jpg,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True
oa1rkfyowzyrn0l,096.Hooded_Oriole/Hooded_Oriole_0002_91034.jpg,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
oa1rkfyowzyrn0l,199.Winter_Wren/Winter_Wren_0056_189508.jpg,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oa1rkfyowzyrn0l,096.Hooded_Oriole/Hooded_Oriole_0056_89966.jpg,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
oa1rkfyowzyrn0l,192.Downy_Woodpecker/Downy_Woodpecker_0061_184285.jpg,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
oa1rkfyowzyrn0l,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0099_161524.jpg,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
oa1rkfyowzyrn0l,047.American_Goldfinch/American_Goldfinch_0018_32324.jpg,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True
oa1rkfyowzyrn0l,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0005_118078.jpg,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oa1rkfyowzyrn0l,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0010_21777.jpg,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
oa1rkfyowzyrn0l,017.Cardinal/Cardinal_0050_18035.jpg,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True
oa1rkfyowzyrn0l,013.Bobolink/Bobolink_0109_9869.jpg,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True
oa1rkfyowzyrn0l,154.Red_eyed_Vireo/Red_Eyed_Vireo_0059_156974.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,True
oa1rkfyowzyrn0l,022.Chuck_will_Widow/Chuck_Will_Widow_0028_796988.jpg,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
oa1rkfyowzyrn0l,072.Pomarine_Jaeger/Pomarine_Jaeger_0056_795770.jpg,True,False,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
y5y19c0bxbx7k5r,004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,011.Rusty_Blackbird/Rusty_Blackbird_0082_6906.jpg,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,067.Anna_Hummingbird/Anna_Hummingbird_0117_55785.jpg,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
y5y19c0bxbx7k5r,066.Western_Gull/Western_Gull_0104_53816.jpg,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,199.Winter_Wren/Winter_Wren_0048_189683.jpg,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
y5y19c0bxbx7k5r,155.Warbling_Vireo/Warbling_Vireo_0052_158534.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
y5y19c0bxbx7k5r,026.Bronzed_Cowbird/Bronzed_Cowbird_0031_24139.jpg,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
y5y19c0bxbx7k5r,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0046_177604.jpg,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
y5y19c0bxbx7k5r,195.Carolina_Wren/Carolina_Wren_0078_186570.jpg,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
y5y19c0bxbx7k5r,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0048_41646.jpg,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
y5y19c0bxbx7k5r,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0032_797150.jpg,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
y5y19c0bxbx7k5r,088.Western_Meadowlark/Western_Meadowlark_0034_78869.jpg,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,024.Red_faced_Cormorant/Red_Faced_Cormorant_0054_796301.jpg,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
y5y19c0bxbx7k5r,067.Anna_Hummingbird/Anna_Hummingbird_0022_55779.jpg,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
y5y19c0bxbx7k5r,044.Frigatebird/Frigatebird_0098_43207.jpg,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
y5y19c0bxbx7k5r,102.Western_Wood_Pewee/Western_Wood_Pewee_0013_98268.jpg,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,122.Harris_Sparrow/Harris_Sparrow_0007_116484.jpg,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
y5y19c0bxbx7k5r,016.Painted_Bunting/Painted_Bunting_0040_16691.jpg,True,False,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True
y5y19c0bxbx7k5r,162.Canada_Warbler/Canada_Warbler_0023_162383.jpg,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
y5y19c0bxbx7k5r,143.Caspian_Tern/Caspian_Tern_0014_145640.jpg,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
y5y19c0bxbx7k5r,101.White_Pelican/White_Pelican_0083_95840.jpg,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,137.Cliff_Swallow/Cliff_Swallow_0031_133164.jpg,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True
y5y19c0bxbx7k5r,135.Bank_Swallow/Bank_Swallow_0047_129520.jpg,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0048_794982.jpg,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True
y5y19c0bxbx7k5r,116.Chipping_Sparrow/Chipping_Sparrow_0043_109509.jpg,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
y5y19c0bxbx7k5r,099.Ovenbird/Ovenbird_0043_93374.jpg,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
y5y19c0bxbx7k5r,021.Eastern_Towhee/Eastern_Towhee_0015_22275.jpg,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
y5y19c0bxbx7k5r,098.Scott_Oriole/Scott_Oriole_0079_92248.jpg,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
y5y19c0bxbx7k5r,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0023_73230.jpg,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0tynq5torj4nqht,129.Song_Sparrow/Song_Sparrow_0060_122371.jpg,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,122.Harris_Sparrow/Harris_Sparrow_0066_116362.jpg,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,143.Caspian_Tern/Caspian_Tern_0108_145278.jpg,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0tynq5torj4nqht,119.Field_Sparrow/Field_Sparrow_0090_113613.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0059_794970.jpg,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0tynq5torj4nqht,197.Marsh_Wren/Marsh_Wren_0145_188193.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0tynq5torj4nqht,035.Purple_Finch/Purple_Finch_0002_27266.jpg,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,097.Orchard_Oriole/Orchard_Oriole_0076_91527.jpg,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,097.Orchard_Oriole/Orchard_Oriole_0017_91801.jpg,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0tynq5torj4nqht,132.White_crowned_Sparrow/White_Crowned_Sparrow_0118_127919.jpg,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0tynq5torj4nqht,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0072_57391.jpg,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,086.Pacific_Loon/Pacific_Loon_0048_75524.jpg,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,067.Anna_Hummingbird/Anna_Hummingbird_0106_56335.jpg,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,200.Common_Yellowthroat/Common_Yellowthroat_0021_190655.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0tynq5torj4nqht,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0117_44298.jpg,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,096.Hooded_Oriole/Hooded_Oriole_0129_90441.jpg,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0tynq5torj4nqht,177.Prothonotary_Warbler/Prothonotary_Warbler_0069_174210.jpg,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,021.Eastern_Towhee/Eastern_Towhee_0018_22546.jpg,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0tynq5torj4nqht,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0024_60915.jpg,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,086.Pacific_Loon/Pacific_Loon_0043_75747.jpg,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,177.Prothonotary_Warbler/Prothonotary_Warbler_0105_174097.jpg,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,154.Red_eyed_Vireo/Red_Eyed_Vireo_0004_157224.jpg,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0tynq5torj4nqht,169.Magnolia_Warbler/Magnolia_Warbler_0066_166184.jpg,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,178.Swainson_Warbler/Swainson_Warbler_0016_174705.jpg,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,090.Red_breasted_Merganser/Red_Breasted_Merganser_0030_79411.jpg,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,047.American_Goldfinch/American_Goldfinch_0116_31943.jpg,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,149.Brown_Thrasher/Brown_Thrasher_0015_155165.jpg,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0tynq5torj4nqht,186.Cedar_Waxwing/Cedar_Waxwing_0015_178818.jpg,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,035.Purple_Finch/Purple_Finch_0106_27607.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0tynq5torj4nqht,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0102_44579.jpg,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,025.Pelagic_Cormorant/Pelagic_Cormorant_0010_23711.jpg,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,122.Harris_Sparrow/Harris_Sparrow_0059_116608.jpg,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
l87mpo5d3jnstw5,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0048_167610.jpg,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0065_33423.jpg,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0009_57904.jpg,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,055.Evening_Grosbeak/Evening_Grosbeak_0003_37698.jpg,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,055.Evening_Grosbeak/Evening_Grosbeak_0076_37818.jpg,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0089_73371.jpg,False,False,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,036.Northern_Flicker/Northern_Flicker_0072_28678.jpg,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
l87mpo5d3jnstw5,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0036_42591.jpg,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,075.Green_Jay/Green_Jay_0092_65884.jpg,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True
l87mpo5d3jnstw5,082.Ringed_Kingfisher/Ringed_Kingfisher_0025_72795.jpg,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
l87mpo5d3jnstw5,098.Scott_Oriole/Scott_Oriole_0014_795827.jpg,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
l87mpo5d3jnstw5,192.Downy_Woodpecker/Downy_Woodpecker_0131_184446.jpg,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
l87mpo5d3jnstw5,036.Northern_Flicker/Northern_Flicker_0094_28726.jpg,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,139.Scarlet_Tanager/Scarlet_Tanager_0082_137978.jpg,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0031_794737.jpg,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,198.Rock_Wren/Rock_Wren_0100_189426.jpg,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,199.Winter_Wren/Winter_Wren_0021_189597.jpg,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,188.Pileated_Woodpecker/Pileated_Woodpecker_0118_180138.jpg,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
l87mpo5d3jnstw5,059.California_Gull/California_Gull_0038_40865.jpg,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,150.Sage_Thrasher/Sage_Thrasher_0062_796462.jpg,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
l87mpo5d3jnstw5,141.Artic_Tern/Artic_Tern_0115_142570.jpg,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True
l87mpo5d3jnstw5,142.Black_Tern/Black_Tern_0096_143917.jpg,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,110.Geococcyx/Geococcyx_0045_104166.jpg,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,119.Field_Sparrow/Field_Sparrow_0131_113582.jpg,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l87mpo5d3jnstw5,055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
l87mpo5d3jnstw5,106.Horned_Puffin/Horned_Puffin_0010_100771.jpg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True
l87mpo5d3jnstw5,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0051_29530.jpg,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
l87mpo5d3jnstw5,170.Mourning_Warbler/Mourning_Warbler_0033_166489.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,148.Green_tailed_Towhee/Green_Tailed_Towhee_0110_154868.jpg,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,188.Pileated_Woodpecker/Pileated_Woodpecker_0091_180343.jpg,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0wesm1rtk196tol,010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
0wesm1rtk196tol,130.Tree_Sparrow/Tree_Sparrow_0062_123000.jpg,False,False,True,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,171.Myrtle_Warbler/Myrtle_Warbler_0074_166637.jpg,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,111.Loggerhead_Shrike/Loggerhead_Shrike_0022_105501.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0wesm1rtk196tol,155.Warbling_Vireo/Warbling_Vireo_0092_158688.jpg,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0wesm1rtk196tol,104.American_Pipit/American_Pipit_0029_99667.jpg,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,064.Ring_billed_Gull/Ring_Billed_Gull_0104_52614.jpg,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True
0wesm1rtk196tol,128.Seaside_Sparrow/Seaside_Sparrow_0063_120707.jpg,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
0wesm1rtk196tol,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0017_797081.jpg,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0wesm1rtk196tol,199.Winter_Wren/Winter_Wren_0049_189504.jpg,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False
0wesm1rtk196tol,141.Artic_Tern/Artic_Tern_0082_142127.jpg,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,075.Green_Jay/Green_Jay_0077_65736.jpg,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
0wesm1rtk196tol,026.Bronzed_Cowbird/Bronzed_Cowbird_0025_796213.jpg,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False
0wesm1rtk196tol,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0033_41782.jpg,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,115.Brewer_Sparrow/Brewer_Sparrow_0056_107458.jpg,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,030.Fish_Crow/Fish_Crow_0072_25945.jpg,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0wesm1rtk196tol,095.Baltimore_Oriole/Baltimore_Oriole_0082_87838.jpg,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
0wesm1rtk196tol,061.Heermann_Gull/Heermann_Gull_0027_45864.jpg,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0wesm1rtk196tol,052.Pied_billed_Grebe/Pied_Billed_Grebe_0045_35962.jpg,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0wesm1rtk196tol,183.Northern_Waterthrush/Northern_Waterthrush_0021_177187.jpg,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,013.Bobolink/Bobolink_0067_11533.jpg,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,200.Common_Yellowthroat/Common_Yellowthroat_0016_190986.jpg,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0wesm1rtk196tol,103.Sayornis/Sayornis_0007_99117.jpg,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0wesm1rtk196tol,133.White_throated_Sparrow/White_Throated_Sparrow_0038_128853.jpg,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0042_29438.jpg,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0wesm1rtk196tol,104.American_Pipit/American_Pipit_0101_100053.jpg,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
66wa9rygq6mo1xs,174.Palm_Warbler/Palm_Warbler_0002_169527.jpg,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
